
3.267897999999  SN.node[38].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[38].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[39].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[39].Communication.MAC             TESTE: 39,0/-86.780525,5/-84.908211,7/-80.628357,20/-80.871917,21/-85.452065,24/-84.516426,33/-84.186450,34/-82.400993,37/-85.251176,41/-78.811059;
3.267897999999  SN.node[40].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[40].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[41].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[41].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[42].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[42].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[43].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[43].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[44].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[44].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[46].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[46].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[48].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[48].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.267897999999  SN.node[50].Communication.MAC            FORMATION_PACKET recebido de 0
3.267897999999  SN.node[50].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.274701999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.291661999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 7
3.291661999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 7
3.291661999997  SN.node[0].Communication.MAC             NODE_prob 7 PAN_prob 0 RSSI_prob -78.5603 DEPTH_prob 1
3.292065999996  SN.node[7].Communication.MAC             INDO DORMIR!! 
3.297101999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 4
3.297101999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 4
3.297101999997  SN.node[0].Communication.MAC             NODE_prob 4 PAN_prob 0 RSSI_prob -83.5304 DEPTH_prob 1
3.297505999996  SN.node[4].Communication.MAC             INDO DORMIR!! 
3.303821999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 1
3.303821999997  SN.node[0].Communication.MAC             NODO ACEITO ...... 1
3.303821999997  SN.node[0].Communication.MAC             NODE_prob 1 PAN_prob 0 RSSI_prob -77.2734 DEPTH_prob 1
